OGLE-BLG-RRLYR-00171  RRab  17:13:09.29 -32:06:52.1 
OGLE-BLG-RRLYR-00172  RRab  17:13:09.30 -29:27:45.7 
OGLE-BLG-RRLYR-00173  RRc   17:13:11.91 -31:58:02.0 
OGLE-BLG-RRLYR-00174  RRc   17:13:12.59 -28:49:32.5 
OGLE-BLG-RRLYR-00175  RRab  17:13:13.11 -28:45:15.7 
OGLE-BLG-RRLYR-00176  RRab  17:13:17.35 -32:01:12.0 
OGLE-BLG-RRLYR-00177  RRab  17:13:18.66 -28:58:40.3 
OGLE-BLG-RRLYR-00178  RRab  17:13:19.50 -28:53:50.5 
OGLE-BLG-RRLYR-00179  RRab  17:13:21.02 -29:09:22.1 
OGLE-BLG-RRLYR-00180  RRc   17:13:21.38 -29:07:32.4 
OGLE-BLG-RRLYR-00181  RRab  17:13:23.22 -29:45:27.6 
OGLE-BLG-RRLYR-00182  RRab  17:13:25.46 -32:02:31.3 
OGLE-BLG-RRLYR-00183  RRab  17:13:26.15 -29:41:05.4 
OGLE-BLG-RRLYR-00184  RRab  17:13:26.30 -29:44:44.2 
OGLE-BLG-RRLYR-00185  RRc   17:13:26.63 -29:07:03.8 
OGLE-BLG-RRLYR-00186  RRc   17:13:29.71 -29:47:45.8 
OGLE-BLG-RRLYR-00187  RRab  17:13:31.44 -32:17:00.9 
OGLE-BLG-RRLYR-00188  RRab  17:13:31.96 -28:53:15.2 
OGLE-BLG-RRLYR-00189  RRab  17:13:33.70 -31:46:05.1 
OGLE-BLG-RRLYR-00190  RRab  17:13:34.31 -31:50:30.9 
OGLE-BLG-RRLYR-00191  RRc   17:13:35.19 -31:59:05.7 
OGLE-BLG-RRLYR-00192  RRab  17:13:39.34 -28:44:44.1 
OGLE-BLG-RRLYR-00193  RRab  17:13:41.05 -32:00:08.5 
OGLE-BLG-RRLYR-00194  RRab  17:13:42.05 -29:06:04.1 
OGLE-BLG-RRLYR-00195  RRab  17:13:42.23 -28:52:32.3 
OGLE-BLG-RRLYR-00196  RRab  17:13:42.87 -32:07:00.9 
OGLE-BLG-RRLYR-00197  RRab  17:13:43.73 -29:49:17.5 
OGLE-BLG-RRLYR-00198  RRc   17:13:44.72 -29:14:30.0 
OGLE-BLG-RRLYR-00199  RRab  17:13:45.80 -29:42:35.1 
OGLE-BLG-RRLYR-00200  RRc   17:13:46.63 -28:58:51.6 
OGLE-BLG-RRLYR-00201  RRab  17:13:47.24 -29:32:18.9 
OGLE-BLG-RRLYR-00202  RRc   17:13:47.35 -32:02:04.2 
OGLE-BLG-RRLYR-00203  RRc   17:13:48.49 -29:23:15.6 
OGLE-BLG-RRLYR-00204  RRab  17:13:50.14 -28:54:35.4 
OGLE-BLG-RRLYR-00205  RRab  17:13:51.15 -29:51:45.3 
OGLE-BLG-RRLYR-00206  RRab  17:13:51.22 -32:07:47.9 
OGLE-BLG-RRLYR-00207  RRab  17:13:52.37 -29:08:44.6 
OGLE-BLG-RRLYR-00208  RRab  17:13:52.50 -29:11:25.1 
OGLE-BLG-RRLYR-00209  RRc   17:13:53.13 -29:40:21.1 
OGLE-BLG-RRLYR-00210  RRab  17:13:53.74 -28:53:19.2 
OGLE-BLG-RRLYR-00211  RRab  17:13:55.62 -28:53:54.3 
OGLE-BLG-RRLYR-00212  RRab  17:13:57.57 -28:48:30.1 
OGLE-BLG-RRLYR-00213  RRab  17:13:58.14 -29:47:25.2 
OGLE-BLG-RRLYR-00214  RRc   17:13:58.45 -29:51:08.1 
OGLE-BLG-RRLYR-00215  RRab  17:13:58.72 -29:38:50.6 
OGLE-BLG-RRLYR-00216  RRab  17:13:59.08 -31:54:10.6 
OGLE-BLG-RRLYR-00217  RRab  17:13:59.73 -29:36:59.2 
OGLE-BLG-RRLYR-00218  RRab  17:14:00.60 -32:00:21.0 
OGLE-BLG-RRLYR-00219  RRab  17:14:02.28 -31:44:23.3 
OGLE-BLG-RRLYR-00220  RRab  17:14:03.18 -31:45:10.9 
OGLE-BLG-RRLYR-00221  RRab  17:14:04.45 -32:12:16.3 
OGLE-BLG-RRLYR-00222  RRab  17:14:06.75 -32:03:23.9 
OGLE-BLG-RRLYR-00223  RRab  17:14:08.63 -32:07:40.4 
OGLE-BLG-RRLYR-00224  RRab  17:14:10.85 -32:00:48.7 
OGLE-BLG-RRLYR-00225  RRab  17:14:11.59 -29:30:32.1 
OGLE-BLG-RRLYR-00226  RRab  17:14:11.79 -32:09:11.1 
OGLE-BLG-RRLYR-00227  RRab  17:14:14.59 -32:15:14.5 
OGLE-BLG-RRLYR-00228  RRab  17:14:14.88 -29:03:10.8 
OGLE-BLG-RRLYR-00229  RRc   17:14:15.01 -28:45:51.1 
OGLE-BLG-RRLYR-00230  RRab  17:14:15.04 -29:03:37.9 
OGLE-BLG-RRLYR-00231  RRc   17:14:16.74 -32:17:16.6 
OGLE-BLG-RRLYR-00232  RRab  17:14:18.69 -29:24:58.5 
OGLE-BLG-RRLYR-00233  RRab  17:14:21.33 -29:49:47.2 
OGLE-BLG-RRLYR-00234  RRab  17:14:23.70 -29:20:17.5 
OGLE-BLG-RRLYR-00235  RRab  17:14:25.94 -29:48:58.3 
OGLE-BLG-RRLYR-00236  RRab  17:14:26.54 -29:11:00.8 
OGLE-BLG-RRLYR-00237  RRc   17:14:27.33 -29:27:40.2 
OGLE-BLG-RRLYR-00238  RRc   17:14:27.52 -29:33:00.4 
OGLE-BLG-RRLYR-00239  RRab  17:14:27.74 -32:04:05.1 
OGLE-BLG-RRLYR-00240  RRab  17:14:29.89 -29:52:08.1 
OGLE-BLG-RRLYR-00241  RRab  17:14:31.63 -32:00:11.2 
OGLE-BLG-RRLYR-00242  RRab  17:14:33.40 -29:32:28.0 
OGLE-BLG-RRLYR-00243  RRc   17:14:34.82 -32:03:34.0 
OGLE-BLG-RRLYR-00244  RRab  17:14:35.38 -31:53:35.9 
OGLE-BLG-RRLYR-00245  RRc   17:14:35.47 -28:46:56.1 
OGLE-BLG-RRLYR-00246  RRc   17:14:37.67 -29:27:31.1 
OGLE-BLG-RRLYR-00247  RRab  17:14:40.47 -29:29:34.2 
OGLE-BLG-RRLYR-00248  RRc   17:14:42.26 -29:42:30.0 
OGLE-BLG-RRLYR-00249  RRc   17:14:43.26 -29:19:01.7 
OGLE-BLG-RRLYR-00250  RRc   17:14:43.66 -28:41:57.4 
OGLE-BLG-RRLYR-00251  RRc   17:14:43.72 -29:25:45.0 
OGLE-BLG-RRLYR-00252  RRab  17:14:44.21 -28:48:44.5 
OGLE-BLG-RRLYR-00253  RRab  17:14:47.58 -29:26:33.4 
OGLE-BLG-RRLYR-00254  RRab  17:14:48.43 -29:17:02.2 
OGLE-BLG-RRLYR-00255  RRc   17:14:48.88 -29:32:00.6 
OGLE-BLG-RRLYR-00256  RRab  17:14:49.29 -29:31:17.8 
OGLE-BLG-RRLYR-00257  RRc   17:14:53.76 -29:05:00.5 
OGLE-BLG-RRLYR-00258  RRab  17:14:54.64 -28:48:22.6 
OGLE-BLG-RRLYR-00259  RRab  17:14:55.05 -32:14:40.6 
OGLE-BLG-RRLYR-00260  RRc   17:14:57.07 -28:54:40.3 
OGLE-BLG-RRLYR-00261  RRab  17:14:57.34 -28:42:17.3 
OGLE-BLG-RRLYR-00262  RRc   17:14:57.68 -29:30:11.5 
OGLE-BLG-RRLYR-00263  RRab  17:14:59.73 -31:56:24.9 
OGLE-BLG-RRLYR-00264  RRab  17:15:00.05 -29:21:26.6 
OGLE-BLG-RRLYR-00265  RRab  17:15:00.45 -29:50:15.4 
OGLE-BLG-RRLYR-00266  RRc   17:15:02.32 -31:51:00.7 
OGLE-BLG-RRLYR-00267  RRab  17:15:02.80 -28:59:15.0 
OGLE-BLG-RRLYR-00268  RRab  17:15:03.78 -29:14:52.9 
OGLE-BLG-RRLYR-00269  RRc   17:15:05.48 -29:22:23.6 
OGLE-BLG-RRLYR-00270  RRab  17:15:06.22 -29:20:49.9 
OGLE-BLG-RRLYR-00271  RRab  17:15:06.64 -29:03:26.3 
OGLE-BLG-RRLYR-00272  RRab  17:15:07.71 -28:49:16.8 
OGLE-BLG-RRLYR-00273  RRc   17:17:39.52 -28:56:33.9 
OGLE-BLG-RRLYR-00274  RRab  17:17:40.00 -28:57:35.0 
OGLE-BLG-RRLYR-00275  RRab  17:17:40.86 -28:56:59.5 
OGLE-BLG-RRLYR-00276  RRab  17:17:41.74 -29:13:00.7 
OGLE-BLG-RRLYR-00277  RRab  17:17:44.35 -28:43:42.3 
OGLE-BLG-RRLYR-00278  RRab  17:17:55.55 -29:09:44.5 
OGLE-BLG-RRLYR-00279  RRab  17:17:55.59 -28:50:16.0 
OGLE-BLG-RRLYR-00280  RRab  17:18:03.99 -29:03:20.4 
OGLE-BLG-RRLYR-00281  RRab  17:18:07.33 -28:47:09.4 
OGLE-BLG-RRLYR-00282  RRc   17:18:07.93 -28:52:43.3 
OGLE-BLG-RRLYR-00283  RRab  17:18:11.30 -28:47:49.6 
OGLE-BLG-RRLYR-00284  RRab  17:18:12.25 -29:14:21.3 
OGLE-BLG-RRLYR-00285  RRab  17:18:12.81 -29:02:23.4 
OGLE-BLG-RRLYR-00286  RRc   17:18:14.46 -28:57:23.2 
OGLE-BLG-RRLYR-00287  RRab  17:18:14.54 -28:52:20.7 
OGLE-BLG-RRLYR-00288  RRc   17:18:16.09 -29:03:39.0 
OGLE-BLG-RRLYR-00289  RRab  17:18:19.44 -28:50:31.4 
OGLE-BLG-RRLYR-00290  RRc   17:18:20.50 -28:59:29.2 
OGLE-BLG-RRLYR-00291  RRc   17:18:20.72 -29:02:38.2 
OGLE-BLG-RRLYR-00292  RRab  17:18:24.29 -29:01:01.0 
OGLE-BLG-RRLYR-00293  RRab  17:18:24.69 -28:49:53.0 
OGLE-BLG-RRLYR-00294  RRc   17:18:30.62 -28:47:08.9 
OGLE-BLG-RRLYR-00295  RRc   17:18:36.54 -28:46:52.8 
OGLE-BLG-RRLYR-00296  RRab  17:18:37.88 -29:13:24.0 
OGLE-BLG-RRLYR-00297  RRc   17:18:38.13 -29:11:16.5 
OGLE-BLG-RRLYR-00298  RRab  17:18:45.91 -28:51:36.2 
OGLE-BLG-RRLYR-00299  RRab  17:18:46.77 -28:59:01.6 
OGLE-BLG-RRLYR-00300  RRc   17:18:48.78 -28:52:21.4 
OGLE-BLG-RRLYR-00301  RRc   17:18:50.95 -29:00:55.5 
OGLE-BLG-RRLYR-00302  RRab  17:18:52.15 -29:07:07.7 
OGLE-BLG-RRLYR-00303  RRab  17:18:53.08 -29:10:43.8 
OGLE-BLG-RRLYR-00304  RRc   17:18:55.68 -29:12:07.4 
OGLE-BLG-RRLYR-00305  RRab  17:19:00.75 -28:52:58.1 
OGLE-BLG-RRLYR-00306  RRab  17:19:01.65 -28:59:21.1 
OGLE-BLG-RRLYR-00307  RRab  17:19:03.75 -29:02:22.1 
OGLE-BLG-RRLYR-00308  RRc   17:19:06.55 -29:00:21.3 
OGLE-BLG-RRLYR-00309  RRab  17:19:07.33 -28:51:52.8 
OGLE-BLG-RRLYR-00310  RRab  17:19:10.12 -29:11:39.9 
OGLE-BLG-RRLYR-00311  RRc   17:19:11.03 -28:46:20.6 
OGLE-BLG-RRLYR-00312  RRc   17:19:11.21 -29:03:31.7 
OGLE-BLG-RRLYR-00313  RRab  17:19:11.48 -29:00:38.1 
OGLE-BLG-RRLYR-00314  RRc   17:19:20.82 -29:14:03.3 
OGLE-BLG-RRLYR-00315  RRab  17:19:20.98 -28:42:07.7 
OGLE-BLG-RRLYR-00316  RRc   17:19:23.26 -28:57:41.6 
OGLE-BLG-RRLYR-00317  RRab  17:19:26.07 -29:03:29.8 
OGLE-BLG-RRLYR-00318  RRab  17:19:28.44 -29:08:15.3 
OGLE-BLG-RRLYR-00319  RRd   17:19:31.12 -28:43:33.0 
OGLE-BLG-RRLYR-00320  RRab  17:19:36.28 -28:57:26.9 
OGLE-BLG-RRLYR-00321  RRab  17:19:36.41 -28:57:06.8 
OGLE-BLG-RRLYR-00322  RRab  17:19:40.76 -29:01:49.7 
OGLE-BLG-RRLYR-00323  RRab  17:19:45.13 -29:10:48.2 
OGLE-BLG-RRLYR-00324  RRab  17:19:46.62 -29:15:09.2 
OGLE-BLG-RRLYR-00325  RRab  17:19:48.82 -29:00:58.6 
OGLE-BLG-RRLYR-00326  RRc   17:19:50.52 -28:46:27.7 
OGLE-BLG-RRLYR-00327  RRc   17:19:53.83 -28:46:14.5 
OGLE-BLG-RRLYR-00328  RRc   17:19:58.48 -28:54:07.3 
OGLE-BLG-RRLYR-00329  RRab  17:20:01.69 -28:57:42.1 
OGLE-BLG-RRLYR-00330  RRab  17:20:03.19 -28:41:41.6 
OGLE-BLG-RRLYR-00331  RRc   17:20:12.86 -28:52:14.4 
OGLE-BLG-RRLYR-00332  RRab  17:20:13.04 -29:09:39.3 
OGLE-BLG-RRLYR-00333  RRab  17:20:13.14 -28:54:32.1 
OGLE-BLG-RRLYR-00334  RRab  17:20:13.70 -29:05:47.7 
OGLE-BLG-RRLYR-00335  RRab  17:20:18.45 -28:51:29.7 
OGLE-BLG-RRLYR-00336  RRab  17:20:18.67 -29:13:40.9 
OGLE-BLG-RRLYR-00337  RRab  17:20:20.22 -29:10:55.4 
OGLE-BLG-RRLYR-00338  RRab  17:20:20.84 -28:52:51.5 
OGLE-BLG-RRLYR-00339  RRab  17:20:21.24 -28:53:44.7 
OGLE-BLG-RRLYR-00340  RRc   17:20:21.32 -29:16:37.0 
OGLE-BLG-RRLYR-00341  RRc   17:22:33.99 -26:16:53.8 
OGLE-BLG-RRLYR-00342  RRab  17:22:35.75 -26:02:32.2 
OGLE-BLG-RRLYR-00343  RRc   17:22:37.60 -25:59:21.6 
OGLE-BLG-RRLYR-00344  RRc   17:22:42.39 -25:46:35.8 
OGLE-BLG-RRLYR-00345  RRab  17:22:45.17 -25:56:51.1 
OGLE-BLG-RRLYR-00346  RRab  17:22:45.27 -25:43:24.9 
OGLE-BLG-RRLYR-00347  RRab  17:22:51.66 -25:47:02.9 
OGLE-BLG-RRLYR-00348  RRc   17:22:51.70 -25:58:37.9 
OGLE-BLG-RRLYR-00349  RRab  17:22:51.98 -25:52:29.8 
