OGLE-BLG-RRLYR-37761  15.491 16.052  0.43127066 0.00000108  7000.40366  0.239  0.137 5.373  0.060 4.047  0.57840303 0.00001493  7000.47872  0.035  0.043   -    0.055   -  
OGLE-BLG-RRLYR-37842  17.729 18.343  0.35156856 0.00000156  7000.20829  0.236  0.186 5.150  0.059   -    0.47268592 0.00000458  7000.21236  0.201  0.193 4.264  0.030   -  
OGLE-BLG-RRLYR-37895  17.715 18.244  0.36705387 0.00000172  7000.00712  0.233  0.151 4.823  0.081 2.899  0.49337348 0.00000502  7000.26504  0.208  0.184 3.915  0.053   -  
OGLE-BLG-RRLYR-38021  17.060 17.610  0.35863524 0.00000249  7000.30616  0.250  0.134 5.210  0.090 2.559  0.48204434 0.00000485  7000.18041  0.230  0.201 4.111  0.077 3.233
OGLE-BLG-RRLYR-38214  17.647 18.221  0.35192477 0.00000164  7000.34828  0.281  0.184 5.040  0.043   -    0.47310933 0.00000431  7000.21051  0.160  0.074   -    0.116 3.055
OGLE-BLG-RRLYR-38242  17.608 18.346  0.34618372 0.00000161  7000.05925  0.226  0.220 5.135  0.069 3.019  0.46564332 0.00000307  7000.01204  0.215  0.207 4.307  0.021   -  
OGLE-BLG-RRLYR-38259  17.591 18.132  0.35352615 0.00000151  7000.24937  0.253  0.158 5.122  0.066 2.550  0.47534510 0.00000425  7000.40093  0.208  0.200 4.068  0.057   -  
OGLE-BLG-RRLYR-38265  17.528 18.016  0.34734473 0.00000191  7000.07793  0.240  0.191 4.888  0.092 3.746  0.46707265 0.00000422  7000.17122  0.191  0.196 4.384  0.088 1.062
OGLE-BLG-RRLYR-39169  15.978    -    0.45277732 0.00000159  7000.35556  0.245  0.236 5.087  0.099 3.458  0.60613489 0.00000855  7000.14458  0.068  0.000   -    0.000   -  
OGLE-BLG-RRLYR-39548  15.765    -    0.31842518 0.00000103  7000.21284  0.246  0.080 4.847  0.045 3.806  0.43048171 0.00000216  7000.36662  0.164  0.135 4.222  0.000   -  
OGLE-BLG-RRLYR-39601  14.570    -    0.45459863 0.00000124  7000.11137  0.223  0.156 5.362  0.076 3.910  0.61013625 0.00000587  7000.25441  0.065  0.000   -    0.000   -  
OGLE-BLG-RRLYR-39665  14.953    -    0.38586970 0.00000094  7000.09498  0.254  0.150 4.979  0.057 3.307  0.51702078 0.00000405  7000.14531  0.091  0.095 3.270  0.000   -  
OGLE-BLG-RRLYR-39778  16.528    -    0.35585802 0.00000245  7000.06971  0.256  0.083 4.872  0.144 2.561  0.47841015 0.00000408  7000.22760  0.240  0.257 3.903  0.133 2.459
OGLE-BLG-RRLYR-39952  17.939    -    0.34452338 0.00000285  7000.10955  0.250  0.318 5.239  0.000   -    0.46370643 0.00000473  7000.27192  0.217  0.398 4.219  0.000   -  
OGLE-BLG-RRLYR-40079  17.615    -    0.35568623 0.00000145  7000.28678  0.289  0.230 5.014  0.000   -    0.47764167 0.00000737  7000.24813  0.113  0.000   -    0.000   -  
OGLE-BLG-RRLYR-40341  15.994    -    0.36228595 0.00000072  7000.07930  0.244  0.173 5.254  0.093 3.946  0.48642203 0.00000343  7000.12446  0.106  0.187 3.940  0.000   -  
OGLE-BLG-RRLYR-41221  16.626    -    0.32252677 0.00000086  7000.29884  0.263  0.114 4.604  0.000   -    0.43591190 0.00000453  7000.42006  0.091  0.000   -    0.000   -  
OGLE-BLG-RRLYR-41267  14.294    -    0.42556699 0.00000174  7000.36496  0.236  0.243 5.371  0.124 3.479  0.57100404 0.00000784  7000.19395  0.120  0.088 4.306  0.000   -  
OGLE-BLG-RRLYR-41311  17.860    -    0.41252064 0.00001108  7000.36748  0.262  0.000   -    0.000   -    0.55361774 0.00002189  7000.31186  0.217  0.353   -    0.000   -  
OGLE-BLG-RRLYR-41312  15.431    -    0.40372585 0.00000403  7000.30202  0.260  0.208 4.993  0.061 2.867  0.54110245 0.00001416  7000.13958  0.161  0.288 3.944  0.078   -  
OGLE-BLG-RRLYR-41642  17.613    -    0.36566147 0.00000188  7000.02082  0.284  0.290 4.945  0.000   -    0.49115374 0.00000607  7000.17748  0.220  0.186 4.116  0.000   -  
OGLE-BLG-RRLYR-41735  15.274    -    0.35382306 0.00000085  7000.15479  0.254  0.152 4.816  0.097 4.062  0.47547221 0.00000340  7000.04166  0.118  0.109 3.703  0.131 4.714
OGLE-BLG-RRLYR-42017  16.306    -    0.40631894 0.00000145  7000.30389  0.246  0.227 5.313  0.062   -    0.54475467 0.00000565  7000.12942  0.140  0.202 4.290  0.000   -  
OGLE-BLG-RRLYR-42091  15.303    -    0.31936035 0.00000052  7000.29250  0.263  0.122 5.023  0.082 4.039  0.43190878 0.00000300  7000.37329  0.065  0.216 4.516  0.233 5.352
OGLE-BLG-RRLYR-42146  16.632    -    0.43660874 0.00000531  7000.25852  0.217  0.122 5.751  0.082   -    0.58668491 0.00001194  7000.07962  0.168  0.239 3.773  0.111   -  
OGLE-BLG-RRLYR-42185  14.901    -    0.39503017 0.00000098  7000.30037  0.271  0.220 5.028  0.119 3.074  0.52904472 0.00000705  7000.42273  0.085  0.117 4.535  0.000   -  
OGLE-BLG-RRLYR-42360  15.455    -    0.31837796 0.00000051  7000.25984  0.257  0.124 4.989  0.067 4.328  0.43042161 0.00000608  7000.38791  0.033  0.000   -    0.000   -  
OGLE-BLG-RRLYR-42519  15.968    -    0.31771874 0.00000068  7000.13929  0.255  0.098 5.206  0.072 4.132  0.43008991 0.00000242  7000.18305  0.127  0.000   -    0.000   -  
OGLE-BLG-RRLYR-42537  17.518    -    0.40891190 0.00000229  7000.13328  0.274  0.340 5.199  0.000   -    0.54780093 0.00001061  7000.07967  0.106  0.000   -    0.000   -  
OGLE-BLG-RRLYR-42550  16.787    -    0.35515299 0.00000196  7000.08181  0.257  0.196 5.218  0.105 4.396  0.47735496 0.00000591  7000.02059  0.174  0.264 4.212  0.000   -  
OGLE-BLG-RRLYR-43275  16.039    -    0.39298753 0.00000097  7000.34728  0.257  0.250 5.298  0.048   -    0.52717588 0.00000376  7000.51471  0.145  0.234 3.919  0.000   -  
OGLE-BLG-RRLYR-43416  16.479    -    0.29353775 0.00000113  7000.12025  0.214  0.000   -    0.056   -    0.39925974 0.00000230  7000.33757  0.222  0.211 4.121  0.000   -  
OGLE-BLG-RRLYR-43506  15.567    -    0.44048912 0.00000102  7000.26436  0.228  0.176 5.296  0.105 3.987  0.59125167 0.00000602  7000.01447  0.094  0.097 4.474  0.000   -  
OGLE-BLG-RRLYR-43546  15.350    -    0.34936962 0.00000113  7000.09465  0.251  0.193 5.081  0.049 3.539  0.46971031 0.00000211  7000.43056  0.230  0.243 4.303  0.087 1.770
OGLE-BLG-RRLYR-44004  15.000    -    0.33422670 0.00000166  7000.32860  0.252  0.203 4.744  0.046 1.577  0.45066895 0.00000222  7000.13508  0.321  0.221 3.911  0.056 2.023
OGLE-BLG-RRLYR-44685  15.284    -    0.40034839 0.00000122  7000.24177  0.241  0.168 5.428  0.084 3.657  0.53618030 0.00000818  7000.22648  0.089  0.000   -    0.000   -  
OGLE-BLG-RRLYR-44853  17.138    -    0.27822884 0.00000130  7000.02939  0.202  0.000   -    0.000   -    0.37907246 0.00000223  7000.30273  0.194  0.243 4.211  0.000   -  
OGLE-BLG-RRLYR-45200  16.306    -    0.34261920 0.00000122  7000.29609  0.271  0.180 4.924  0.000   -    0.46120777 0.00000229  7000.30157  0.234  0.233 3.844  0.000   -  
OGLE-BLG-RRLYR-45656  16.103    -    0.33538157 0.00000201  7000.27170  0.216  0.134 5.262  0.000   -    0.45180378 0.00000297  7000.09025  0.266  0.279 3.722  0.175 1.686
OGLE-BLG-RRLYR-45896  17.306    -    0.35267123 0.00000290  7000.23623  0.250  0.157 5.276  0.118   -    0.47391909 0.00000544  7000.46524  0.174  0.279 3.729  0.000   -  
OGLE-BLG-RRLYR-46406  15.976    -    0.31998650 0.00000075  7000.08909  0.249  0.110 4.918  0.089 4.041  0.43253679 0.00000635  7000.39582  0.059  0.000   -    0.334 0.522
OGLE-BLG-RRLYR-46517  15.753    -    0.36504032 0.00000100  7000.00987  0.263  0.180 5.035  0.048 3.276  0.48990342 0.00000494  7000.12236  0.111  0.000   -    0.000   -  
OGLE-BLG-RRLYR-46570  17.599    -    0.41353050 0.00000494  7000.26803  0.238  0.165 5.622  0.000   -    0.55428016 0.00001662  7000.43602  0.100  0.000   -    0.000   -  
OGLE-BLG-RRLYR-46832  15.196    -    0.41563636 0.00000155  7000.11541  0.251  0.181 5.306  0.068 3.888  0.55720212 0.00000688  7000.29244  0.100  0.000   -    0.000   -  
OGLE-BLG-RRLYR-47302  16.276    -    0.36902058 0.00000128  7000.19191  0.275  0.190 5.091  0.053 4.218  0.49519631 0.00000413  7000.27462  0.169  0.163 4.451  0.000   -  
OGLE-BLG-RRLYR-47366  16.009    -    0.41839446 0.00000276  7000.28660  0.234  0.198 5.556  0.148 3.878  0.56096304 0.00001484  7000.48382  0.123  0.000   -    0.263 1.136
OGLE-BLG-RRLYR-47427  18.033    -    0.36205771 0.00000520  7000.24755  0.285  0.259 4.947  0.000   -    0.48614663 0.00002009  7000.02976  0.153  0.000   -    0.308   -  
OGLE-BLG-RRLYR-47537  16.245    -    0.39774243 0.00000137  7000.37707  0.253  0.199 5.161  0.080 4.197  0.53335633 0.00000527  7000.11758  0.147  0.205 4.498  0.094   -  
OGLE-BLG-RRLYR-47692  15.472    -    0.40683807 0.00000099  7000.35247  0.248  0.178 5.118  0.101 3.686  0.54513195 0.00000759  7000.16364  0.062  0.000   -    0.000   -  
OGLE-BLG-RRLYR-48620  17.346    -    0.35479285 0.00000428  7000.33089  0.230  0.160   -    0.000   -    0.47701591 0.00000673  7000.42813  0.233  0.256 4.059  0.000   -  
OGLE-BLG-RRLYR-49051  16.480    -    0.35447168 0.00000284  7000.18439  0.230  0.134 5.488  0.000   -    0.47643676 0.00000609  7000.14204  0.169  0.202 3.682  0.143 1.532
OGLE-BLG-RRLYR-49059  16.236    -    0.40893339 0.00000134  7000.23413  0.268  0.267 5.135  0.116 3.314  0.54795507 0.00000703  7000.48577  0.119  0.161 3.597  0.104   -  
OGLE-BLG-RRLYR-49259  17.612    -    0.40339398 0.00000269  7000.05753  0.256  0.134 5.314  0.000   -    0.54082261 0.00001090  7000.25009  0.112  0.000   -    0.000   -  
OGLE-BLG-RRLYR-49331  15.582    -    0.31525166 0.00000097  7000.18824  0.244  0.126 5.022  0.084 3.970  0.42648979 0.00001061  7000.07437  0.044  0.000   -    0.000   -  
OGLE-BLG-RRLYR-49353  17.151    -    0.40062490 0.00000366  7000.20832  0.263  0.212 5.274  0.108 3.681  0.53689957 0.00001443  7000.37647  0.135  0.000   -    0.000   -  
OGLE-BLG-RRLYR-49487  14.340    -    0.35353834 0.00000144  7000.16929  0.283  0.177 5.059  0.064 3.570  0.47517134 0.00000354  7000.16698  0.190  0.196 4.067  0.068 2.285
OGLE-BLG-RRLYR-49711  15.436    -    0.27784707 0.00000050  7000.23069  0.246  0.123 4.800  0.085 4.066  0.37855021 0.00000463  7000.17499  0.046  0.000   -    0.000   -  
OGLE-BLG-RRLYR-50146  15.514    -    0.35848067 0.00000114  7000.28733  0.254  0.153 5.064  0.062 3.181  0.48151914 0.00000349  7000.19621  0.196  0.214 4.016  0.000   -  
OGLE-BLG-RRLYR-50255  16.486    -    0.32071686 0.00000128  7000.13972  0.232  0.000   -    0.000   -    0.43335324 0.00000521  7000.30887  0.103  0.000   -    0.000   -  
OGLE-BLG-RRLYR-50289  17.064    -    0.41720410 0.00000317  7000.31462  0.219  0.154 5.510  0.123   -    0.55987895 0.00000784  7000.20394  0.149  0.000   -    0.000   -  
OGLE-BLG-RRLYR-50541  17.102    -    0.32640333 0.00000166  7000.01485  0.216  0.000   -    0.000   -    0.44103999 0.00000589  7000.07316  0.107  0.000   -    0.000   -  
OGLE-BLG-RRLYR-50576  16.701    -    0.30734893 0.00000120  7000.22506  0.236  0.146 5.264  0.111 3.851  0.41628895 0.00000495  7000.01005  0.102  0.000   -    0.169 3.469
OGLE-BLG-RRLYR-50613  16.651    -    0.34428656 0.00000184  7000.27218  0.256  0.192 5.104  0.000   -    0.46330445 0.00000330  7000.21956  0.216  0.193 4.084  0.000   -  
OGLE-BLG-RRLYR-50683  15.924    -    0.39469340 0.00000129  7000.29944  0.272  0.201 4.915  0.063 3.114  0.52869911 0.00000644  7000.39134  0.128  0.123 4.375  0.000   -  
OGLE-BLG-RRLYR-50693  17.804    -    0.35529049 0.00000285  7000.02469  0.288  0.204 5.183  0.000   -    0.47726884 0.00001055  7000.00630  0.130  0.000   -    0.000   -  
OGLE-BLG-RRLYR-50701  16.495    -    0.40221086 0.00000266  7000.30136  0.245  0.169 4.957  0.079 3.381  0.53869418 0.00001678  7000.30978  0.069  0.000   -    0.000   -  
OGLE-BLG-RRLYR-50746  16.244    -    0.28381113 0.00000187  7000.05930  0.232  0.200 5.725  0.061 1.761  0.38717820 0.00000278  7000.25003  0.284  0.265 4.262  0.000   -  
OGLE-BLG-RRLYR-50747  15.935    -    0.35671356 0.00000128  7000.00195  0.248  0.142 5.058  0.098 3.562  0.47934642 0.00000431  7000.10828  0.209  0.119 4.391  0.095 1.677
OGLE-BLG-RRLYR-50835  15.053    -    0.28499107 0.00000192  7000.00957  0.225  0.120 5.426  0.035   -    0.38817133 0.00000364  7000.20730  0.203  0.140 4.269  0.086 3.491
OGLE-BLG-RRLYR-50881  17.190    -    0.34576182 0.00000210  7000.24024  0.275  0.179 5.010  0.158 2.452  0.46518145 0.00000406  7000.26330  0.238  0.231 3.803  0.137 1.994
OGLE-BLG-RRLYR-51036  18.563    -    0.36114554 0.00000451  7000.23781  0.270  0.000   -    0.000   -    0.48538898 0.00001343  7000.43484  0.249  0.000   -    0.000   -  
OGLE-BLG-RRLYR-51172  16.465    -    0.38878611 0.00000237  7000.16553  0.273  0.145 4.878  0.065 3.013  0.52082920 0.00001311  7000.37235  0.086  0.000   -    0.000   -  
OGLE-BLG-RRLYR-51359  17.778    -    0.35145925 0.00001078  7000.32232  0.230  0.000   -    0.000   -    0.47258217 0.00002289  7000.37155  0.214  0.000   -    0.000   -  
OGLE-BLG-RRLYR-51428  15.692    -    0.38512252 0.00000772  7000.27177  0.204  0.074   -    0.095 6.031  0.51691057 0.00003769  7000.00659  0.087  0.000   -    0.000   -  
OGLE-BLG-RRLYR-51475  15.953    -    0.36642759 0.00000663  7000.31582  0.260  0.109 5.195  0.098 3.564  0.49238710 0.00003663  7000.14889  0.092  0.227 0.414  0.232 3.530
OGLE-BLG-RRLYR-51986  16.042    -    0.37615690 0.00000364  7000.27634  0.304  0.181 4.987  0.064 3.751  0.50522489 0.00001412  7000.46409  0.191  0.197 4.273  0.141 3.322
OGLE-BLG-RRLYR-52155  15.950    -    0.31840850 0.00000151  7000.16336  0.242  0.089 5.065  0.041   -    0.43065029 0.00000578  7000.20182  0.125  0.115 4.699  0.000   -  
OGLE-BLG-RRLYR-52246  14.772    -    0.35760800 0.00000461  7000.33623  0.262  0.236 4.998  0.052 3.910  0.48035934 0.00001322  7000.35329  0.195  0.187 4.326  0.000   -  
OGLE-BLG-RRLYR-52309  16.988    -    0.28075722 0.00000366  7000.09207  0.236  0.177 5.329  0.000   -    0.38279576 0.00000639  7000.07959  0.308  0.268 4.489  0.000   -  
OGLE-BLG-RRLYR-52617  15.111    -    0.35767592 0.00000142  7000.11613  0.230  0.157 4.848  0.072 3.495  0.48032846 0.00000773  7000.07228  0.077  0.103   -    0.000   -  
OGLE-BLG-RRLYR-52687  16.118    -    0.37374668 0.00000239  7000.05562  0.255  0.164 5.355  0.081 3.986  0.50098974 0.00001050  7000.17448  0.127  0.108 4.401  0.097   -  
OGLE-BLG-RRLYR-52970  15.480    -    0.35787222 0.00000240  7000.04167  0.251  0.157 4.972  0.062 3.511  0.48077797 0.00000686  7000.01696  0.168  0.146 3.952  0.000   -  
OGLE-BLG-RRLYR-53145  15.223    -    0.39991010 0.00000323  7000.28845  0.249  0.215 4.977  0.072 3.283  0.53576928 0.00001164  7000.24858  0.147  0.149 3.822  0.000   -  
OGLE-BLG-RRLYR-53164  17.167    -    0.38056799 0.00000636  7000.33615  0.280  0.241 5.190  0.103   -    0.51069970 0.00002164  7000.26156  0.167  0.187 4.055  0.000   -  
OGLE-BLG-RRLYR-53400  15.145    -    0.40702097 0.00000259  7000.11437  0.252  0.186 5.177  0.097 3.928  0.54562524 0.00001255  7000.15019  0.110  0.166 3.841  0.000   -  
OGLE-BLG-RRLYR-53429  17.800    -    0.35843649 0.00000670  7000.20998  0.267  0.000   -    0.000   -    0.48209967 0.00007053  7000.36834  0.045  0.000   -    0.000   -  
OGLE-BLG-RRLYR-53494  16.076    -    0.32492587 0.00000164  7000.12372  0.238  0.119 4.731  0.090 3.567  0.43931669 0.00000429  7000.09515  0.161  0.180 4.179  0.000   -  
OGLE-BLG-RRLYR-53573  15.046    -    0.42626783 0.00000181  7000.11889  0.246  0.181 5.350  0.073 3.876  0.57167833 0.00003396  7000.12616  0.026  0.000   -    0.000   -  
OGLE-BLG-RRLYR-53875  15.217    -    0.36685946 0.00000125  7000.07550  0.252  0.147 5.233  0.072 3.576  0.49226717 0.00000730  7000.40795  0.097  0.000   -    0.000   -  
OGLE-BLG-RRLYR-54007  16.008    -    0.28485155 0.00000144  7000.04038  0.231  0.108 5.153  0.000   -    0.38823860 0.00000408  7000.21937  0.137  0.125 4.222  0.000   -  
OGLE-BLG-RRLYR-54055  15.826    -    0.32838093 0.00000166  7000.18268  0.267  0.120 5.302  0.088 3.925  0.44364086 0.00000637  7000.28720  0.115  0.148 4.373  0.000   -  
OGLE-BLG-RRLYR-54225  13.526    -    0.40507287 0.00000247  7000.09751  0.259  0.193 5.160  0.095 3.501  0.54361986 0.00000731  7000.33616  0.177  0.144 4.242  0.026   -  
OGLE-BLG-RRLYR-54352  15.819    -    0.40673254 0.00000350  7000.19805  0.255  0.204 5.158  0.096 3.500  0.54519047 0.00001905  7000.22595  0.105  0.111 4.889  0.000   -  
OGLE-BLG-RRLYR-54381  16.991    -    0.36224604 0.00000471  7000.23484  0.269  0.080   -    0.000   -    0.48669119 0.00002613  7000.16955  0.095  0.000   -    0.000   -  
OGLE-BLG-RRLYR-54443  17.559    -    0.35835496 0.00000477  7000.16017  0.244  0.000   -    0.153 2.923  0.48127752 0.00002402  7000.08005  0.126  0.000   -    0.000   -  
OGLE-BLG-RRLYR-54796  15.015    -    0.31730230 0.00000102  7000.31652  0.245  0.100 4.942  0.080 4.200  0.42907057 0.00001236  7000.30655  0.046  0.000   -    0.233   -  
OGLE-BLG-RRLYR-54866  16.866    -    0.40096086 0.00000544  7000.32926  0.248  0.190 4.895  0.118 3.427  0.53726528 0.00002854  7000.11603  0.093  0.000   -    0.000   -  
OGLE-BLG-RRLYR-54908  14.719    -    0.35573760 0.00000096  7000.23679  0.265  0.137 5.067  0.074 3.803  0.47793597 0.00000689  7000.22145  0.090  0.092 4.238  0.059   -  
OGLE-BLG-RRLYR-54960  15.052    -    0.29665398 0.00000145  7000.12404  0.255  0.146 4.880  0.066 3.427  0.40279858 0.00000585  7000.36533  0.127  0.120 4.368  0.000   -  
OGLE-BLG-RRLYR-55231  17.010    -    0.34616841 0.00000505  7000.03676  0.242  0.173 5.176  0.000   -    0.46602005 0.00000780  7000.06076  0.264  0.272 4.121  0.000   -  
OGLE-BLG-RRLYR-55390  15.257    -    0.37012586 0.00000240  7000.08610  0.264  0.205 4.879  0.073 2.881  0.49681938 0.00000704  7000.16700  0.180  0.106 4.394  0.055   -  
OGLE-BLG-RRLYR-55458  17.288    -    0.36441094 0.00000587  7000.05361  0.241  0.181 5.088  0.000   -    0.48948317 0.00002925  7000.43965  0.096  0.000   -    0.000   -  
OGLE-BLG-RRLYR-56077  15.107    -    0.42201514 0.00000159  7000.22105  0.253  0.211 5.150  0.112 3.469  0.56581869 0.00001765  7000.41007  0.052  0.000   -    0.000   -  
OGLE-BLG-RRLYR-56338  17.487    -    0.41784629 0.00000769  7000.26469  0.227  0.177 5.794  0.000   -    0.56053733 0.00000456  7000.55741  0.204  0.000   -    0.221 1.260
OGLE-BLG-RRLYR-56483  14.502    -    0.37772641 0.00000213  7000.21095  0.282  0.209 5.040  0.096 3.615  0.50730939 0.00000541  7000.10556  0.220  0.230 4.068  0.000   -  
OGLE-BLG-RRLYR-56625  15.328    -    0.35454787 0.00000240  7000.20711  0.317  0.270 5.264  0.067 3.323  0.47684421 0.00000371  7000.18190  0.306  0.287 4.248  0.043 2.882
OGLE-BLG-RRLYR-56783  15.644    -    0.35380181 0.00000318  7000.14203  0.266  0.205 5.245  0.064 2.446  0.47593935 0.00000730  7000.25936  0.280  0.251 4.298  0.161 3.146
OGLE-BLG-RRLYR-56946  15.846    -    0.27185129 0.00000187  7000.14175  0.236  0.168 5.441  0.074 2.947  0.37094725 0.00000326  7000.05345  0.256  0.188 4.210  0.000   -  
OGLE-BLG-RRLYR-57378  14.902    -    0.36750226 0.00000176  7000.20146  0.244  0.149 5.216  0.055 3.712  0.49313790 0.00000571  7000.35584  0.148  0.152 4.073  0.000   -  
OGLE-BLG-RRLYR-57559  15.441 19.582  0.34305449 0.00000059  7000.13853  0.230  0.164 4.947  0.074 2.648  0.46155189 0.00000092  7000.17844  0.219  0.161 3.822  0.050 1.771
OGLE-BLG-RRLYR-57584  16.151    -    0.40783978 0.00000395  7000.01594  0.287  0.293 5.063  0.000   -    0.54691793 0.00001537  7000.21546  0.181  0.157 4.054  0.098   -  
OGLE-BLG-RRLYR-57617  15.191    -    0.39914820 0.00000242  7000.03240  0.262  0.163 4.984  0.103 3.382  0.53462119 0.00000932  7000.39738  0.092  0.000   -    0.000   -  
OGLE-BLG-RRLYR-57776  15.004    -    0.34652102 0.00000242  7000.09723  0.249  0.162 5.080  0.039 3.638  0.46605596 0.00000479  7000.07173  0.236  0.243 3.920  0.076 2.159
OGLE-BLG-RRLYR-57862  17.634    -    0.35339058 0.00000429  7000.28093  0.249  0.000   -    0.000   -    0.47497472 0.00001576  7000.06604  0.140  0.222   -    0.000   -  
OGLE-BLG-RRLYR-57953  18.181    -    0.38421532 0.00000937  7000.17614  0.256  0.000   -    0.000   -    0.51550627 0.00002246  7000.19503  0.187  0.000   -    0.000   -  
OGLE-BLG-RRLYR-58305  17.684    -    0.35473680 0.00000624  7000.24402  0.272  0.000   -    0.000   -    0.47718773 0.00003680  7000.34959  0.079  0.000   -    0.000   -  
OGLE-BLG-RRLYR-58635  16.632    -    0.35544222 0.00000323  7000.25708  0.255  0.095 5.122  0.000   -    0.47754528 0.00001470  7000.41014  0.088  0.000   -    0.000   -  
OGLE-BLG-RRLYR-58731  15.784    -    0.36943853 0.00000815  7000.32147  0.264  0.128 4.884  0.036   -    0.49563807 0.00004624  7000.33718  0.083  0.136   -    0.000   -  
OGLE-BLG-RRLYR-58743  16.491    -    0.35601110 0.00001046  7000.17595  0.267  0.166 5.027  0.102 3.219  0.47841786 0.00002942  7000.09776  0.137  0.000   -    0.000   -  
OGLE-BLG-RRLYR-59608  18.004    -    0.35318945 0.00000879  7000.02771  0.269  0.249 5.123  0.000   -    0.47519181 0.00001320  7000.20750  0.273  0.223 4.115  0.000   -  
OGLE-BLG-RRLYR-59751  14.492    -    0.40837573 0.00000889  7000.10099  0.259  0.182 5.079  0.084 3.331  0.54704199 0.00004483  7000.22595  0.095  0.000   -    0.115 3.894
OGLE-BLG-RRLYR-59945  15.831    -    0.26580839 0.00000201  7000.06844  0.208  0.160 5.209  0.000   -    0.36616452 0.00000399  7000.22051  0.158  0.177 4.198  0.000   -  
OGLE-BLG-RRLYR-60119  17.812    -    0.35213005 0.00000810  7000.03984  0.306  0.270 4.729  0.000   -    0.47366670 0.00001663  7000.21252  0.239  0.230 3.729  0.000   -  
OGLE-BLG-RRLYR-60385  13.328    -    0.38718142 0.00000121  7000.09909  0.257  0.164 5.010  0.084 3.446  0.51870537 0.00001540  7000.02967  0.049  0.141 2.290  0.105   -  
OGLE-BLG-RRLYR-60516  14.997    -    0.36160176 0.00000905  7000.22952  0.263  0.200 5.084  0.033   -    0.48551793 0.00002398  7000.06503  0.195  0.153 4.044  0.000   -  
OGLE-BLG-RRLYR-60536  17.912    -    0.34662112 0.00000621  7000.25721  0.280  0.236 5.581  0.000   -    0.46646138 0.00001171  7000.39377  0.230  0.218 4.163  0.000   -  
OGLE-BLG-RRLYR-60753  14.929    -    0.35409250 0.00000128  7000.27378  0.279  0.138 4.898  0.076 4.025  0.47561134 0.00002018  7000.08453  0.033  0.000   -    0.000   -  
OGLE-BLG-RRLYR-60760  15.345    -    0.31637844 0.00000142  7000.26344  0.256  0.106 4.935  0.081 3.874  0.42791182 0.00000766  7000.34775  0.102  0.237 4.427  0.130 0.768
OGLE-BLG-RRLYR-60958  17.727    -    0.40564747 0.00000797  7000.16413  0.264  0.261 5.435  0.000   -    0.54384368 0.00003415  7000.33883  0.125  0.000   -    0.000   -  
OGLE-BLG-RRLYR-60976  18.020    -    0.36531794 0.00001176  7000.19886  0.250  0.286 5.492  0.000   -    0.49084662 0.00001942  7000.00898  0.218  0.000   -    0.000   -  
OGLE-BLG-RRLYR-61138  16.407    -    0.37286463 0.00000340  7000.08423  0.268  0.201 5.179  0.000   -    0.50037420 0.00001330  7000.27676  0.184  0.183 4.202  0.000   -  
OGLE-BLG-RRLYR-61272  17.076    -    0.35427693 0.00000404  7000.00061  0.250  0.192 5.214  0.000   -    0.47587048 0.00001495  7000.26032  0.149  0.000   -    0.000   -  
OGLE-BLG-RRLYR-61392  14.666    -    0.36726410 0.00000200  7000.08682  0.234  0.189 5.308  0.066 3.837  0.49337976 0.00000530  7000.38362  0.167  0.189 4.172  0.075 3.278
OGLE-BLG-RRLYR-61565  17.969    -    0.41112593 0.00005645  7000.23613  0.234  0.000   -    0.000   -    0.55171959 0.00015796  7000.34131  0.168  0.000   -    0.000   -  
OGLE-BLG-RRLYR-61685  18.301    -    0.38140492 0.00000711  7000.14437  0.334  0.291 5.288  0.292 2.872  0.51215272 0.00003404  7000.26381  0.182  0.000   -    0.000   -  
OGLE-BLG-RRLYR-61708  16.475    -    0.41041906 0.00000693  7000.08728  0.274  0.282 5.211  0.000   -    0.55032309 0.00001162  7000.22557  0.164  0.274 4.126  0.203 5.412
OGLE-BLG-RRLYR-62050  16.408    -    0.35528833 0.00000104  7000.20814  0.234  0.153 4.907  0.079 2.806  0.47737458 0.00000259  7000.11097  0.223  0.204 4.581  0.000   -  
OGLE-BLG-RRLYR-62173  18.109    -    0.35115391 0.00001051  7000.20015  0.242  0.243   -    0.000   -    0.47199641 0.00003137  7000.37404  0.128  0.000   -    0.000   -  
OGLE-BLG-RRLYR-62194  16.328    -    0.35175276 0.00001089  7000.01427  0.250  0.177 5.200  0.086 3.237  0.47287552 0.00004164  7000.14847  0.116  0.146 3.329  0.000   -  
OGLE-BLG-RRLYR-62306  14.967    -    0.32815833 0.00000275  7000.12174  0.251  0.075 5.492  0.061 4.476  0.44327101 0.00000728  7000.22419  0.135  0.077 4.112  0.080 1.499
OGLE-BLG-RRLYR-62334  14.733    -    0.40679188 0.00000209  7000.15798  0.249  0.193 5.118  0.082 3.436  0.54524555 0.00001526  7000.47326  0.065  0.000   -    0.000   -  
OGLE-BLG-RRLYR-62378  17.513    -    0.44956063 0.00001245  7000.18503  0.224  0.186 4.991  0.000   -    0.60400316 0.00004508  7000.47339  0.095  0.000   -    0.000   -  
OGLE-BLG-RRLYR-62616  16.469    -    0.35883807 0.00000258  7000.30376  0.280  0.141 5.320  0.000   -    0.48207101 0.00000862  7000.37200  0.144  0.176 3.883  0.000   -  
