OGLE-GD-RRLYR-06026  RRab  16:22:50.56 -44:08:57.6  GD2165.18.20089                                  
OGLE-GD-RRLYR-06027  RRab  16:22:50.96 -44:26:49.1  GD2165.09.21459                                  
OGLE-GD-RRLYR-06028  RRab  16:22:53.21 -45:45:03.4  GD1128.09.15158                                  
OGLE-GD-RRLYR-06029  RRab  16:22:55.23 -56:45:27.9  GD1942.26.16627                                  
OGLE-GD-RRLYR-06030  RRab  16:22:57.18 -43:45:49.8  GD2165.26.21925                                  
OGLE-GD-RRLYR-06031  RRab  16:22:57.40 -52:15:47.3  GD1133.03.19461                  NOR_SC5_97918   
OGLE-GD-RRLYR-06032  RRc   16:22:58.98 -53:57:14.1  GD1135.22.37099                                  
OGLE-GD-RRLYR-06033  RRab  16:23:00.42 -40:25:31.6  GD2162.17.11425                                  
OGLE-GD-RRLYR-06034  RRc   16:23:00.99 -59:40:38.1  GD1937.22.1288                                   
OGLE-GD-RRLYR-06035  RRab  16:23:02.88 -57:33:44.3  GD1942.09.569                                    
OGLE-GD-RRLYR-06036  RRab  16:23:04.82 -56:39:40.5  GD1938.24.604                                    
OGLE-GD-RRLYR-06037  RRab  16:23:05.63 -51:56:53.5  GD1133.11.1515                   NOR_SC5_113807  V0542 Nor
OGLE-GD-RRLYR-06038  RRc   16:23:08.13 -58:58:40.8  GD1940.03.15314                                  
OGLE-GD-RRLYR-06039  RRc   16:23:09.87 -42:07:43.8  GD2163.08.417                                    
OGLE-GD-RRLYR-06040  RRc   16:23:10.28 -47:30:23.4  GD1130.26.22193                                  
OGLE-GD-RRLYR-06041  RRab  16:23:11.90 -46:29:44.1  GD1121.16.2689                                   
OGLE-GD-RRLYR-06042  RRab  16:23:12.81 -52:53:23.7  GD1134.21.5889                                   
OGLE-GD-RRLYR-06043  RRab  16:23:13.46 -40:56:29.2  GD2162.08.221                                    
OGLE-GD-RRLYR-06044  RRc   16:23:13.63 -54:45:41.5  GD1135.05.2065                                   
OGLE-GD-RRLYR-06045  RRc   16:23:14.76 -41:42:06.9  GD2163.17.14326                                  
OGLE-GD-RRLYR-06046  RRab  16:23:16.29 -58:22:21.8  GD1940.20.16448                                  IY Nor
OGLE-GD-RRLYR-06047  RRab  16:23:17.40 -41:52:50.4  GD2163.17.169                                    
OGLE-GD-RRLYR-06048  RRab  16:23:17.82 -52:21:33.1  GD1133.03.986                    NOR_SC5_153307  EROS2-GSA J162317-522133
OGLE-GD-RRLYR-06049  RRab  16:23:19.89 -43:31:36.3  GD1119.25.14362                                  
OGLE-GD-RRLYR-06050  RRab  16:23:21.62 -52:44:19.6  GD1134.21.53610                  NOR_SC5_125748  EROS2-GSA J162321-524419
OGLE-GD-RRLYR-06051  RRab  16:23:22.42 -43:48:47.2  GD1119.16.20800                                  
OGLE-GD-RRLYR-06052  RRab  16:23:23.68 -52:50:17.0  GD1134.21.54442                                  
OGLE-GD-RRLYR-06053  RRab  16:23:25.62 -40:12:49.1  GD2159.16.254                                    
OGLE-GD-RRLYR-06054  RRab  16:23:25.76 -45:47:12.3  GD1128.08.3005                                   
OGLE-GD-RRLYR-06055  RRab  16:23:26.85 -40:25:37.2  GD2162.17.11677                                  
OGLE-GD-RRLYR-06056  RRab  16:23:27.81 -40:49:01.9  GD2162.08.9186                                   
OGLE-GD-RRLYR-06057  RRab  16:23:28.24 -42:35:25.7  GD2161.16.19492                                  
OGLE-GD-RRLYR-06058  RRab  16:23:29.76 -59:13:40.0  GD1937.30.11246                                  
OGLE-GD-RRLYR-06059  RRab  16:23:30.48 -42:47:02.3  GD2161.16.512                                    
OGLE-GD-RRLYR-06060  RRab  16:23:37.83 -42:19:07.9  GD2161.25.17960                                  
OGLE-GD-RRLYR-06061  RRab  16:23:38.97 -53:06:49.9  GD1134.11.44020                                  GW Nor
OGLE-GD-RRLYR-06062  RRab  16:23:39.35 -40:05:13.6  GD2159.16.8721                                   
OGLE-GD-RRLYR-06063  RRab  16:23:39.77 -42:16:16.9  GD2161.25.18701                                  
OGLE-GD-RRLYR-06064  RRab  16:23:42.66 -47:12:36.3  GD1122.25.28795                                  
OGLE-GD-RRLYR-06065  RRab  16:23:43.20 -52:11:48.2  GD1133.02.47789                  NOR_SC5_223448  
OGLE-GD-RRLYR-06066  RRab  16:23:43.63 -46:11:40.2  GD1121.25.1415                                   
OGLE-GD-RRLYR-06067  RRab  16:23:43.96 -43:55:21.7  GD1119.16.1592                                   
OGLE-GD-RRLYR-06068  RRab  16:23:46.95 -41:48:30.1  GD2163.17.247                                    
OGLE-GD-RRLYR-06069  RRab  16:23:47.15 -53:44:26.9  GD1135.29.36884                                  
OGLE-GD-RRLYR-06070  RRc   16:23:47.80 -54:31:17.2  GD1135.12.1442                                   
OGLE-GD-RRLYR-06071  RRab  16:23:48.15 -46:09:09.5  GD1121.25.3499                                   
OGLE-GD-RRLYR-06072  RRab  16:23:48.62 -43:56:55.2  GD1119.16.2903                                   
OGLE-GD-RRLYR-06073  RRab  16:23:49.61 -41:31:25.9  GD2160.16.332                                    
OGLE-GD-RRLYR-06074  RRab  16:23:54.09 -42:32:30.7  GD2161.16.20308                                  
OGLE-GD-RRLYR-06075  RRab  16:23:54.86 -45:59:56.7  GD1121.25.14547                                  
OGLE-GD-RRLYR-06076  RRab  16:23:55.02 -56:07:52.4  GD1938.32.15828                                  
OGLE-GD-RRLYR-06077  RRab  16:23:55.78 -44:39:34.8  GD2165.08.872                                    
OGLE-GD-RRLYR-06078  RRab  16:23:57.84 -42:26:36.3  GD2161.25.1145                                   
OGLE-GD-RRLYR-06079  RRab  16:23:58.88 -56:38:45.6  GD1938.24.33                                     
OGLE-GD-RRLYR-06080  RRab  16:24:02.21 -52:36:27.9  GD1134.28.9604                                   
OGLE-GD-RRLYR-06081  RRab  16:24:04.08 -52:38:15.1  GD1134.28.1078                   NOR_SC6_14231   EROS2-GSA J162404-523814
OGLE-GD-RRLYR-06082  RRc   16:24:05.37 -54:48:23.9  GD1135.04.1628                                   
OGLE-GD-RRLYR-06083  RRab  16:24:06.66 -56:48:55.2  GD1938.14.17402                                  
OGLE-GD-RRLYR-06084  RRc   16:24:08.00 -40:39:35.5  GD2159.07.305                                    
OGLE-GD-RRLYR-06085  RRab  16:24:08.68 -48:51:56.1  GD1123.16.1615                                   
OGLE-GD-RRLYR-06086  RRab  16:24:09.09 -40:48:53.9  GD2160.32.9954                                   
OGLE-GD-RRLYR-06087  RRab  16:24:09.46 -47:00:23.4  GD1129.08.2975                                   
OGLE-GD-RRLYR-06088  RRab  16:24:09.83 -55:40:26.8  GD1939.13.1210                                   
OGLE-GD-RRLYR-06089  RRc   16:24:10.56 -42:39:45.6  GD2161.15.18539                                  
OGLE-GD-RRLYR-06090  RRab  16:24:12.73 -56:13:52.0  GD1938.31.995                                    
OGLE-GD-RRLYR-06091  RRc   16:24:13.02 -52:18:39.1  GD1133.02.2737                                   
OGLE-GD-RRLYR-06092  RRab  16:24:13.56 -57:46:16.5  GD1936.25.1313                                   
OGLE-GD-RRLYR-06093  RRab  16:24:13.96 -41:40:29.3  GD2160.07.15781                                  
OGLE-GD-RRLYR-06094  RRab  16:24:16.60 -42:33:45.6  GD2161.15.24070                                  
OGLE-GD-RRLYR-06095  RRab  16:24:17.57 -39:31:14.5  GD2159.32.11277                                  
OGLE-GD-RRLYR-06096  RRc   16:24:20.34 -54:50:10.9  GD1135.04.651                                    
OGLE-GD-RRLYR-06097  RRab  16:24:21.08 -43:55:07.0  GD1119.15.897                                    
OGLE-GD-RRLYR-06098  RRc   16:24:21.49 -46:07:28.0  GD1121.24.1415                                   
OGLE-GD-RRLYR-06099  RRab  16:24:23.66 -43:49:24.6  GD1119.15.20824                                  
OGLE-GD-RRLYR-06100  RRab  16:24:23.86 -39:29:12.9  GD2159.32.11618                                  
OGLE-GD-RRLYR-06101  RRab  16:24:24.50 -42:24:12.4  GD2161.24.2749                                   
OGLE-GD-RRLYR-06102  RRab  16:24:24.91 -44:39:39.5  GD1120.32.277                                    
OGLE-GD-RRLYR-06103  RRc   16:24:25.93 -53:05:40.3  GD1134.11.44758                                  
OGLE-GD-RRLYR-06104  RRab  16:24:26.89 -51:49:15.8  GD1133.10.56034                                  EROS2-GSA J162426-514916
OGLE-GD-RRLYR-06105  RRab  16:24:29.67 -55:41:43.0  GD1939.13.1106                                   
OGLE-GD-RRLYR-06106  RRab  16:24:30.39 -44:58:54.4  GD1120.24.701                                    
OGLE-GD-RRLYR-06107  RRab  16:24:35.06 -41:17:34.3  GD2160.24.256                                    
OGLE-GD-RRLYR-06108  RRab  16:24:36.10 -39:50:33.5  GD2159.24.8994                                   
OGLE-GD-RRLYR-06109  RRab  16:24:37.95 -46:42:35.6  GD1121.07.6297                                   
OGLE-GD-RRLYR-06110  RRab  16:24:38.88 -47:12:14.1  GD1122.24.26639                                  
OGLE-GD-RRLYR-06111  RRc   16:24:41.04 -57:47:27.4  GD1936.25.297                                    
OGLE-GD-RRLYR-06112  RRab  16:24:41.73 -40:05:06.7  GD2159.15.9307                                   
OGLE-GD-RRLYR-06113  RRab  16:24:46.06 -55:48:07.1  GD1939.04.25431                                  
OGLE-GD-RRLYR-06114  RRc   16:24:47.47 -52:38:18.4  GD1134.27.4234                   NOR_SC6_151067  
OGLE-GD-RRLYR-06115  RRab  16:24:52.23 -42:41:05.2  GD2161.14.827                                    
OGLE-GD-RRLYR-06116  RRab  16:24:53.97 -55:11:27.4  GD1939.21.25882                                  
OGLE-GD-RRLYR-06117  RRc   16:24:56.76 -41:23:36.2  GD2160.14.14201                                  
OGLE-GD-RRLYR-06118  RRab  16:24:58.45 -41:05:18.8  GD2160.23.12032                                  
OGLE-GD-RRLYR-06119  RRab  16:24:58.56 -40:02:40.9  GD2159.23.240                                    
OGLE-GD-RRLYR-06120  RRab  16:24:58.66 -40:27:31.3  GD2159.06.20850                                  
OGLE-GD-RRLYR-06121  RRab  16:25:00.53 -57:16:13.2  GD1938.06.710                                    
OGLE-GD-RRLYR-06122  RRab  16:25:02.21 -44:13:46.9  GD1119.06.24027                                  
OGLE-GD-RRLYR-06123  RRd   16:25:05.87 -55:15:53.2  GD1939.21.24990                                  
OGLE-GD-RRLYR-06124  RRc   16:25:09.17 -54:50:39.4  GD1135.03.1222                                   
OGLE-GD-RRLYR-06125  RRab  16:25:09.49 -44:31:32.9  GD1120.31.1130                                   
OGLE-GD-RRLYR-06126  RRab  16:25:09.77 -44:18:30.4  GD1119.06.863                                    
OGLE-GD-RRLYR-06127  RRab  16:25:12.03 -57:28:06.0  GD1936.32.224                                    
OGLE-GD-RRLYR-06128  RRab  16:25:13.02 -41:07:18.4  GD2160.23.11808                                  
OGLE-GD-RRLYR-06129  RRc   16:25:16.46 -55:05:14.9  GD1939.29.486                                    
OGLE-GD-RRLYR-06130  RRab  16:25:18.25 -41:50:09.7  GD2160.06.264                                    
OGLE-GD-RRLYR-06131  RRab  16:25:18.48 -44:02:04.6  GD1119.14.572                                    
OGLE-GD-RRLYR-06132  RRc   16:25:21.29 -42:48:00.7  GD2161.14.1037                                   
OGLE-GD-RRLYR-06133  RRab  16:25:26.60 -46:59:27.4  GD1122.31.11311                                  
OGLE-GD-RRLYR-06134  RRab  16:25:26.77 -53:30:15.8  GD1134.02.9258                                   
OGLE-GD-RRLYR-06135  RRab  16:25:28.23 -41:10:27.2  GD2160.23.1959                                   
OGLE-GD-RRLYR-06136  RRc   16:25:28.28 -59:53:13.2  GD1937.11.11238                                  
OGLE-GD-RRLYR-06137  RRab  16:25:28.56 -56:54:03.5  GD1938.13.449                                    
OGLE-GD-RRLYR-06138  RRab  16:25:35.03 -46:26:29.0  GD1121.14.2663                                   
OGLE-GD-RRLYR-06139  RRab  16:25:39.46 -55:16:18.1  GD1939.21.24966                                  
OGLE-GD-RRLYR-06140  RRc   16:25:39.62 -58:10:52.8  GD1936.15.406                                    
OGLE-GD-RRLYR-06141  RRab  16:25:42.10 -43:07:50.0  GD2161.05.456                                    
OGLE-GD-RRLYR-06142  RRc   16:25:42.49 -42:08:56.6  GD2161.30.571                                    
OGLE-GD-RRLYR-06143  RRab  16:25:42.83 -44:32:16.7  GD1120.31.2217                                   
OGLE-GD-RRLYR-06144  RRc   16:25:43.98 -41:10:00.1  GD2160.22.1002                                   
OGLE-GD-RRLYR-06145  RRab  16:25:46.48 -46:58:46.4  GD1122.31.26561                                  
OGLE-GD-RRLYR-06146  RRc   16:25:47.24 -39:28:49.2  GD2159.30.13074                                  
OGLE-GD-RRLYR-06147  RRab  16:25:51.08 -44:50:40.6  GD1120.22.21902                                  
OGLE-GD-RRLYR-06148  RRab  16:25:52.23 -59:50:53.7  GD1937.11.11275                                  
OGLE-GD-RRLYR-06149  RRab  16:25:53.03 -41:17:14.6  GD2160.22.591                                    
OGLE-GD-RRLYR-06150  RRc   16:25:53.57 -40:56:01.5  GD2160.30.275                                    
OGLE-GD-RRLYR-06151  RRab  16:25:54.54 -55:33:57.7  GD1939.11.23591                                  
OGLE-GD-RRLYR-06152  RRab  16:25:54.73 -58:48:54.4  GD1940.09.572                                    
OGLE-GD-RRLYR-06153  RRab  16:25:55.31 -51:41:57.6  GD1133.17.4095                                   
OGLE-GD-RRLYR-06154  RRab  16:25:56.58 -44:19:08.8  GD1119.05.688                                    
OGLE-GD-RRLYR-06155  RRab  16:25:58.39 -43:44:44.5  GD1119.22.983                                    
OGLE-GD-RRLYR-06156  RRc   16:26:00.37 -40:24:11.0  GD2159.05.17998                                  
OGLE-GD-RRLYR-06157  RRab  16:26:01.91 -39:33:53.7  GD2159.30.13604                                  
OGLE-GD-RRLYR-06158  RRab  16:26:06.19 -57:04:52.3  GD1938.05.17891                                  
OGLE-GD-RRLYR-06159  RRab  16:26:07.60 -53:09:02.9  GD1134.09.43451                                  
OGLE-GD-RRLYR-06160  RRab  16:26:10.18 -58:17:50.6  GD1936.06.19082                                  
OGLE-GD-RRLYR-06161  RRab  16:26:10.53 -54:49:32.0  GD1135.02.2615                                   
OGLE-GD-RRLYR-06162  RRab  16:26:12.52 -43:58:06.6  GD1119.13.1837                                   
OGLE-GD-RRLYR-06163  RRab  16:26:14.61 -39:39:10.3  GD2159.30.395                                    
OGLE-GD-RRLYR-06164  RRab  16:26:16.37 -45:42:50.8  GD1121.30.17274                                  
OGLE-GD-RRLYR-06165  RRab  16:26:18.69 -39:27:43.7  GD2159.30.13197                                  
OGLE-GD-RRLYR-06166  RRab  16:26:18.94 -43:15:25.7  GD1119.30.21338                                  
OGLE-GD-RRLYR-06167  RRab  16:26:21.28 -51:46:18.7  GD1125.07.10844                                  
OGLE-GD-RRLYR-06168  RRab  16:26:23.68 -39:53:00.3  GD2159.22.10557                                  
OGLE-GD-RRLYR-06169  RRab  16:26:24.96 -40:34:28.9  GD2159.05.1337                                   
OGLE-GD-RRLYR-06170  RRc   16:26:25.46 -58:02:59.8  GD1936.14.19792                                  
OGLE-GD-RRLYR-06171  RRab  16:26:26.13 -40:53:10.6  GD2160.30.645                                    
OGLE-GD-RRLYR-06172  RRab  16:26:27.53 -41:03:55.9  GD2160.22.12501                                  
OGLE-GD-RRLYR-06173  RRab  16:26:28.47 -52:09:12.8  GD1126.24.43005                  NOR_SC7_169129  V0551 Nor
OGLE-GD-RRLYR-06174  RRab  16:26:28.98 -47:01:38.3  GD1122.30.319                                    
OGLE-GD-RRLYR-06175  RRc   16:26:30.46 -53:00:50.7  GD1134.09.45403                                  
OGLE-GD-RRLYR-06176  RRab  16:26:32.44 -46:04:05.7  GD1121.22.32007                                  
OGLE-GD-RRLYR-06177  RRab  16:26:34.43 -46:43:31.3  GD1121.05.6426                                   
OGLE-GD-RRLYR-06178  RRab  16:26:39.83 -42:20:20.6  GD2161.21.20523                                  
OGLE-GD-RRLYR-06179  RRc   16:26:40.03 -48:32:36.4  GD1123.22.14793                                  
OGLE-GD-RRLYR-06180  RRab  16:26:41.73 -55:51:09.4  GD1939.03.23307                                  
OGLE-GD-RRLYR-06181  RRab  16:26:43.09 -45:06:15.5  GD1120.12.27688                                  
OGLE-GD-RRLYR-06182  RRc   16:26:44.09 -39:43:59.7  GD2159.29.113                                    
OGLE-GD-RRLYR-06183  RRc   16:26:45.45 -53:57:27.3  GD1135.18.36765                                  
OGLE-GD-RRLYR-06184  RRc   16:26:45.75 -55:22:32.9  GD1939.20.1177                                   
OGLE-GD-RRLYR-06185  RRab  16:26:46.96 -54:39:23.6  GD1135.01.34917                                  
OGLE-GD-RRLYR-06186  RRab  16:26:49.92 -42:44:36.2  GD2161.12.1018                                   
OGLE-GD-RRLYR-06187  RRab  16:26:50.66 -46:20:30.6  GD1121.12.37000                                  
OGLE-GD-RRLYR-06188  RRab  16:26:54.54 -58:30:22.3  GD1940.17.134                                    EW Nor
OGLE-GD-RRLYR-06189  RRab  16:26:57.00 -40:50:33.1  GD2160.29.2091                                   
OGLE-GD-RRLYR-06190  RRc   16:26:58.86 -39:31:16.2  GD2159.29.14392                                  
OGLE-GD-RRLYR-06191  RRc   16:26:59.93 -56:44:54.2  GD1938.12.18914                                  
OGLE-GD-RRLYR-06192  RRab  16:27:00.59 -41:31:54.7  GD2160.12.841                                    
OGLE-GD-RRLYR-06193  RRab  16:27:00.99 -43:42:44.6  GD1119.21.1335                                   
OGLE-GD-RRLYR-06194  RRab  16:27:03.68 -44:29:11.0  GD1120.29.31733                                  
OGLE-GD-RRLYR-06195  RRc   16:27:05.18 -44:31:14.1  GD1120.29.31408                                  
OGLE-GD-RRLYR-06196  RRab  16:27:05.86 -41:14:45.4  GD2160.21.181                                    
OGLE-GD-RRLYR-06197  RRab  16:27:08.99 -46:38:35.2  GD1121.04.38311                                  
OGLE-GD-RRLYR-06198  RRab  16:27:09.36 -60:16:00.3  GD1937.02.295                                    
OGLE-GD-RRLYR-06199  RRab  16:27:09.60 -51:34:55.0  GD1125.06.49627                                  
OGLE-GD-RRLYR-06200  RRc   16:27:12.90 -42:32:01.5  GD2161.12.15720                                  
OGLE-GD-RRLYR-06201  RRab  16:27:14.77 -51:59:05.8  GD1126.32.744                    NOR_SC8_108834  V0488 Nor
OGLE-GD-RRLYR-06202  RRab  16:27:15.46 -42:15:19.1  GD2161.21.21043                                  
OGLE-GD-RRLYR-06203  RRab  16:27:16.31 -54:14:15.4  GD1135.09.38305                                  
OGLE-GD-RRLYR-06204  RRab  16:27:16.90 -42:24:29.3  GD2161.21.702                                    
OGLE-GD-RRLYR-06205  RRab  16:27:17.38 -59:45:17.6  GD1937.19.170                                    
OGLE-GD-RRLYR-06206  RRab  16:27:18.13 -46:12:47.4  GD1121.21.4662                                   
OGLE-GD-RRLYR-06207  RRab  16:27:18.78 -45:51:25.5  GD1121.29.2680                                   
OGLE-GD-RRLYR-06208  RRc   16:27:22.85 -44:28:58.2  GD1120.29.30882                                  
OGLE-GD-RRLYR-06209  RRab  16:27:23.45 -41:06:45.2  GD2160.20.13294                                  
OGLE-GD-RRLYR-06210  RRab  16:27:23.55 -60:09:12.0  GD1937.02.9732                                   EY Nor
OGLE-GD-RRLYR-06211  RRab  16:27:24.18 -56:31:06.8  GD1938.21.18372                                  
OGLE-GD-RRLYR-06212  RRab  16:27:24.35 -53:09:49.9  GD1134.08.1083                                   
OGLE-GD-RRLYR-06213  RRab  16:27:24.81 -60:23:41.3  GD1937.02.325                                    
OGLE-GD-RRLYR-06214  RRab  16:27:25.14 -56:48:09.0  GD1938.12.17636                                  
OGLE-GD-RRLYR-06215  RRab  16:27:26.18 -40:46:40.5  GD2160.28.12880                                  
OGLE-GD-RRLYR-06216  RRab  16:27:27.31 -43:05:10.6  GD2161.03.657                                    
OGLE-GD-RRLYR-06217  RRab  16:27:29.07 -40:15:14.1  GD2159.11.763                                    
OGLE-GD-RRLYR-06218  RRab  16:27:31.28 -46:05:51.1  GD1121.21.1847                                   
OGLE-GD-RRLYR-06219  RRab  16:27:35.59 -42:10:03.3  GD2161.28.1774                                   
OGLE-GD-RRLYR-06220  RRab  16:27:37.59 -45:02:36.9  GD1120.11.31695                                  
OGLE-GD-RRLYR-06221  RRc   16:27:40.56 -52:04:02.1  GD1126.31.522                    NOR_SC8_156561  EROS2-GSA J162740-520402
OGLE-GD-RRLYR-06222  RRc   16:27:41.15 -44:07:26.7  GD1119.03.29079                                  
OGLE-GD-RRLYR-06223  RRab  16:27:42.69 -39:47:41.0  GD2159.20.15339                                  
OGLE-GD-RRLYR-06224  RRab  16:27:45.61 -58:26:28.0  GD1936.05.268                                    
OGLE-GD-RRLYR-06225  RRab  16:27:49.87 -45:58:48.8  GD1121.20.33781                                  
OGLE-GD-RRLYR-06226  RRab  16:27:49.90 -41:49:39.4  GD2160.03.387                                    
OGLE-GD-RRLYR-06227  RRab  16:27:50.26 -41:57:17.3  GD2161.28.17159                                  
OGLE-GD-RRLYR-06228  RRc   16:27:50.40 -44:29:14.0  GD1120.28.33814                                  
OGLE-GD-RRLYR-06229  RRab  16:27:50.65 -41:40:29.1  GD2160.03.13989                                  
OGLE-GD-RRLYR-06230  RRab  16:27:52.92 -44:09:42.9  GD1119.03.27680                                  
OGLE-GD-RRLYR-06231  RRab  16:27:52.97 -41:20:21.6  GD2160.11.13529                                  
OGLE-GD-RRLYR-06232  RRab  16:27:53.83 -39:55:36.4  GD2159.20.180                                    
OGLE-GD-RRLYR-06233  RRab  16:27:54.03 -45:49:15.3  GD1121.28.3987                                   
OGLE-GD-RRLYR-06234  RRc   16:27:54.51 -58:22:58.1  GD1936.05.18437                                  NR Nor
OGLE-GD-RRLYR-06235  RRab  16:27:55.33 -42:49:44.6  GD2161.11.635                                    
OGLE-GD-RRLYR-06236  RRab  16:27:55.56 -58:21:08.7  GD1936.05.18462                                  
OGLE-GD-RRLYR-06237  RRab  16:27:55.75 -43:02:35.1  GD2161.03.785                                    
OGLE-GD-RRLYR-06238  RRab  16:27:55.87 -56:03:39.5  GD1939.02.377                                    
OGLE-GD-RRLYR-06239  RRab  16:27:56.02 -42:57:32.8  GD2161.03.20230                                  
OGLE-GD-RRLYR-06240  RRc   16:27:56.44 -51:25:07.7  GD1125.13.3062                                   
OGLE-GD-RRLYR-06241  RRab  16:27:57.42 -41:59:35.7  GD2161.28.17486                                  
OGLE-GD-RRLYR-06242  RRab  16:27:58.12 -58:01:56.6  GD1936.13.20148                                  
OGLE-GD-RRLYR-06243  RRc   16:27:58.62 -56:33:25.4  GD1938.20.484                                    
OGLE-GD-RRLYR-06244  RRab  16:28:00.70 -50:08:09.0  GD1124.12.6548                                   
OGLE-GD-RRLYR-06245  RRab  16:28:01.24 -39:48:40.5  GD2159.20.12364                                  
OGLE-GD-RRLYR-06246  RRc   16:28:01.86 -53:32:58.7  GD1127.24.1482                                   
OGLE-GD-RRLYR-06247  RRab  16:28:03.70 -51:47:38.9  GD1126.31.43264                                  
OGLE-GD-RRLYR-06248  RRab  16:28:04.81 -56:28:14.7  GD1938.20.18454                                  
OGLE-GD-RRLYR-06249  RRab  16:28:05.28 -55:26:29.4  GD1939.18.762                                    
OGLE-GD-RRLYR-06250  RRab  16:28:06.69 -43:46:03.3  GD1119.11.28058                                  
OGLE-GD-RRLYR-06251  RRab  16:28:07.25 -52:36:31.1  GD1126.14.1803                   NOR_SC8_180184  
OGLE-GD-RRLYR-06252  RRab  16:28:09.66 -46:02:42.6  GD1121.20.40079                                  
OGLE-GD-RRLYR-06253  RRab  16:28:10.49 -56:37:29.4  GD1938.20.1590                                   
OGLE-GD-RRLYR-06254  RRc   16:28:11.23 -45:00:32.6  GD1120.11.33256                                  
OGLE-GD-RRLYR-06255  RRab  16:28:12.23 -44:58:10.8  GD1120.20.819                                    
OGLE-GD-RRLYR-06256  RRab  16:28:13.31 -51:41:41.5  GD1125.05.481                                    
OGLE-GD-RRLYR-06257  RRc   16:28:13.43 -40:48:07.5  GD2160.27.15062                                  
OGLE-GD-RRLYR-06258  RRab  16:28:16.26 -44:42:03.2  GD1120.20.34390                                  
OGLE-GD-RRLYR-06259  RRab  16:28:17.63 -44:01:19.3  GD1119.10.62                                     
OGLE-GD-RRLYR-06260  RRab  16:28:18.29 -41:22:55.6  GD2160.10.14141                                  
OGLE-GD-RRLYR-06261  RRab  16:28:18.54 -45:23:37.3  GD1120.03.31640                                  
OGLE-GD-RRLYR-06262  RRab  16:28:19.79 -42:32:15.7  GD2161.10.20067                                  
OGLE-GD-RRLYR-06263  RRab  16:28:20.71 -60:20:19.2  GD1937.01.197                                    
OGLE-GD-RRLYR-06264  RRc   16:28:22.06 -43:54:24.0  GD1119.10.27748                                  
OGLE-GD-RRLYR-06265  RRab  16:28:22.29 -41:40:26.1  GD2160.02.14206                                  
OGLE-GD-RRLYR-06266  RRab  16:28:25.87 -39:49:16.0  GD2159.19.12146                                  
OGLE-GD-RRLYR-06267  RRab  16:28:26.27 -40:05:19.3  GD2159.10.14897                                  
OGLE-GD-RRLYR-06268  RRab  16:28:26.73 -44:24:56.5  GD1120.27.36082                                  
OGLE-GD-RRLYR-06269  RRab  16:28:26.85 -41:25:44.3  GD2160.10.13973                                  
OGLE-GD-RRLYR-06270  RRab  16:28:30.47 -55:17:10.9  GD1939.18.22449                                  
OGLE-GD-RRLYR-06271  RRc   16:28:33.13 -44:11:32.7  GD1119.02.29540                                  
OGLE-GD-RRLYR-06272  RRab  16:28:33.57 -41:39:48.7  GD2160.02.14230                                  
OGLE-GD-RRLYR-06273  RRab  16:28:33.65 -43:08:51.2  GD1119.27.21102                                  
OGLE-GD-RRLYR-06274  RRab  16:28:35.89 -51:31:24.0  GD1125.04.54399                                  
OGLE-GD-RRLYR-06275  RRab  16:28:38.06 -57:49:32.5  GD1936.21.292                                    
OGLE-GD-RRLYR-06276  RRab  16:28:39.05 -42:11:13.3  GD2161.27.541                                    
OGLE-GD-RRLYR-06277  RRab  16:28:39.60 -42:06:40.8  GD2161.27.750                                    
OGLE-GD-RRLYR-06278  RRab  16:28:41.32 -41:19:06.6  GD2160.10.14384                                  
OGLE-GD-RRLYR-06279  RRc   16:28:44.52 -40:37:26.2  GD2159.02.1118                                   
OGLE-GD-RRLYR-06280  RRc   16:28:44.53 -40:19:15.7  GD2159.10.380                                    
OGLE-GD-RRLYR-06281  RRab  16:28:47.10 -54:43:54.0  GD1935.24.535                                    
OGLE-GD-RRLYR-06282  RRab  16:28:48.40 -57:13:04.3  GD1938.02.1472                                   
OGLE-GD-RRLYR-06283  RRab  16:28:48.59 -40:07:29.5  GD2159.10.14831                                  
OGLE-GD-RRLYR-06284  RRab  16:28:49.55 -43:02:45.6  GD2161.02.2668                                   
OGLE-GD-RRLYR-06285  RRab  16:28:50.97 -53:09:12.2  GD1127.31.2001                                   
OGLE-GD-RRLYR-06286  RRab  16:28:53.32 -58:23:47.5  GD1936.04.18307                                  
OGLE-GD-RRLYR-06287  RRab  16:28:54.05 -40:49:40.0  GD2160.27.14964                                  
OGLE-GD-RRLYR-06288  RRab  16:28:55.84 -44:55:03.0  GD1120.19.1053                                   
OGLE-GD-RRLYR-06289  RRab  16:28:58.48 -39:30:40.5  GD2159.26.14817                                  
OGLE-GD-RRLYR-06290  RRc   16:29:00.58 -53:34:55.8  GD1127.23.2793                                   
OGLE-GD-RRLYR-06291  RRc   16:29:03.07 -55:49:49.8  GD1939.01.22447                                  
OGLE-GD-RRLYR-06292  RRab  16:29:06.02 -51:14:39.9  GD1125.12.48022                                  
OGLE-GD-RRLYR-06293  RRc   16:29:10.79 -53:49:25.6  GD1127.14.1995                                   
OGLE-GD-RRLYR-06294  RRab  16:29:10.90 -42:51:43.3  GD2161.01.20243                                  
OGLE-GD-RRLYR-06295  RRc   16:29:11.21 -43:32:00.0  GD1119.18.15681                                  
OGLE-GD-RRLYR-06296  RRab  16:29:11.32 -56:45:43.2  GD1938.10.15902                                  
