OGLE-GD-RRLYR-02625  17.861    -    0.36197627 0.00000149  7000.05513  0.228  0.000   -    0.000   -    0.48633408 0.00000341  7000.10782  0.173  0.000   -    0.000   -  
OGLE-GD-RRLYR-02690  14.589 15.548  0.40070425 0.00000169  7000.21727  0.255  0.264 5.104  0.083 2.954  0.53694896 0.00000582  7000.25208  0.143  0.142 4.358  0.000   -  
OGLE-GD-RRLYR-02707  17.647 18.524  0.36882849 0.00000296  7000.08850  0.245  0.178 5.318  0.000   -    0.49536834 0.00000799  7000.16658  0.207  0.174 3.951  0.000   -  
OGLE-GD-RRLYR-02874  17.871 19.329  0.36052977 0.00000287  7000.31234  0.277  0.163 4.902  0.121   -    0.48425236 0.00001115  7000.26222  0.138  0.000   -    0.000   -  
OGLE-GD-RRLYR-02911  17.761 18.834  0.39113133 0.00000340  7000.15987  0.272  0.170 4.672  0.161 3.512  0.52404841 0.00002510  7000.18186  0.079  0.000   -    0.000   -  
OGLE-GD-RRLYR-02926  18.144    -    0.37301843 0.00000213  7000.31394  0.278  0.000   -    0.000   -    0.50086582 0.00000525  7000.40258  0.211  0.000   -    0.000   -  
OGLE-GD-RRLYR-02944  15.213 16.561  0.43862470 0.00000245  7000.25608  0.258  0.250 5.458  0.104 3.717  0.58885553 0.00000921  7000.21708  0.136  0.218 4.381  0.066   -  
OGLE-GD-RRLYR-02946  18.156 20.019  0.34824307 0.00000563  7000.13519  0.261  0.289 5.022  0.000   -    0.46838009 0.00001088  7000.33955  0.237  0.208   -    0.000   -  
OGLE-GD-RRLYR-03000  16.514 17.574  0.27838766 0.00000096  7000.24268  0.211  0.000   -    0.000   -    0.38158044 0.00000742  7000.04664  0.050  0.000   -    0.000   -  
OGLE-GD-RRLYR-03077  18.945 19.483  0.39417029 0.00000532  7000.23940  0.267  0.000   -    0.314   -    0.52915429 0.00001682  7000.41634  0.235  0.000   -    0.000   -  
OGLE-GD-RRLYR-03189  16.058 16.785  0.38779753 0.00000126  7000.17269  0.263  0.204 5.262  0.103 3.657  0.51966652 0.00000564  7000.46892  0.108  0.172 3.888  0.000   -  
OGLE-GD-RRLYR-03192  16.076 16.706  0.34311312 0.00000132  7000.16306  0.246  0.161 4.948  0.047   -    0.46158610 0.00000320  7000.12056  0.193  0.198 3.963  0.000   -  
OGLE-GD-RRLYR-03236  16.427 17.187  0.36716004 0.00000173  7000.09819  0.241  0.139 5.182  0.062 3.273  0.49322377 0.00000560  7000.31811  0.160  0.093 4.301  0.000   -  
OGLE-GD-RRLYR-03434  17.227 18.148  0.35261805 0.00000234  7000.03429  0.264  0.143 5.174  0.000   -    0.47411294 0.00000878  7000.30267  0.103  0.235 4.455  0.000   -  
OGLE-GD-RRLYR-03450  17.475 18.921  0.35594132 0.00000331  7000.29993  0.258  0.185 4.665  0.000   -    0.47852074 0.00000684  7000.10238  0.203  0.000   -    0.000   -  
OGLE-GD-RRLYR-03462  17.247 18.341  0.35746623 0.00000391  7000.07395  0.257  0.192 4.982  0.000   -    0.47996257 0.00001001  7000.23368  0.169  0.178 4.387  0.000   -  
OGLE-GD-RRLYR-03483  16.080 17.197  0.41822069 0.00000184  7000.20527  0.258  0.194 5.275  0.099 3.778  0.56073380 0.00000881  7000.06884  0.122  0.000   -    0.000   -  
OGLE-GD-RRLYR-03541  17.414    -    0.34822501 0.00000140  7000.18180  0.282  0.206 5.448  0.000   -    0.46851313 0.00000320  7000.18079  0.268  0.318 4.310  0.000   -  
OGLE-GD-RRLYR-03556  17.704 18.823  0.36280911 0.00000410  7000.06049  0.260  0.253 5.092  0.175 3.472  0.48737603 0.00000913  7000.21596  0.220  0.183 4.192  0.000   -  
OGLE-GD-RRLYR-03609  14.942    -    0.31968081 0.00000035  7000.25549  0.244  0.126 5.102  0.057 3.390  0.43171267 0.00000132  7000.00712  0.110  0.108 3.729  0.087 3.482
OGLE-GD-RRLYR-03630  18.220 20.016  0.34741149 0.00000606  7000.24714  0.243  0.000   -    0.000   -    0.46744354 0.00000981  7000.07116  0.252  0.313 4.423  0.000   -  
OGLE-GD-RRLYR-03824  16.728    -    0.40531160 0.00000109  7000.10235  0.231  0.265 5.353  0.106 3.376  0.54303023 0.00000537  7000.49129  0.148  0.188 4.450  0.000   -  
OGLE-GD-RRLYR-03840  17.358    -    0.34720807 0.00000160  7000.29258  0.188  0.207 4.537  0.000   -    0.46716764 0.00000327  7000.11571  0.141  0.203 3.981  0.000   -  
OGLE-GD-RRLYR-03843  17.094 18.432  0.36115639 0.00000259  7000.34397  0.257  0.217 4.984  0.000   -    0.48524264 0.00000450  7000.26116  0.248  0.207 3.884  0.000   -  
OGLE-GD-RRLYR-03881  15.509 16.574  0.37002651 0.00000209  7000.11241  0.244  0.156 4.778  0.081 3.202  0.49713249 0.00000594  7000.18472  0.199  0.230 4.386  0.089 2.205
OGLE-GD-RRLYR-03893  16.776 17.800  0.36114992 0.00000190  7000.31257  0.264  0.123 5.190  0.000   -    0.48514748 0.00000748  7000.04382  0.111  0.152 4.560  0.000   -  
OGLE-GD-RRLYR-04157  16.693 17.500  0.35268388 0.00000185  7000.27598  0.246  0.135 5.057  0.072   -    0.47404940 0.00000951  7000.22155  0.077  0.000   -    0.000   -  
OGLE-GD-RRLYR-04643  15.846 17.196  0.41129232 0.00000307  7000.18523  0.245  0.191 5.021  0.094 2.954  0.55119949 0.00001044  7000.54979  0.119  0.000   -    0.000   -  
OGLE-GD-RRLYR-04841  17.791    -    0.39426441 0.00000231  7000.29490  0.275  0.239 5.440  0.000   -    0.52810442 0.00000716  7000.26280  0.158  0.000   -    0.000   -  
OGLE-GD-RRLYR-04847  17.675    -    0.42421903 0.00000247  7000.30467  0.238  0.177 5.253  0.180 3.310  0.56914821 0.00001184  7000.13710  0.115  0.000   -    0.000   -  
OGLE-GD-RRLYR-04854  16.311 17.533  0.35143627 0.00000299  7000.02604  0.258  0.144 5.163  0.074 3.310  0.47265118 0.00000421  7000.46539  0.267  0.208 3.947  0.084 2.562
OGLE-GD-RRLYR-04868  18.308 19.707  0.40357294 0.00000603  7000.02337  0.286  0.358 5.112  0.000   -    0.54054062 0.00002150  7000.12710  0.116  0.000   -    0.000   -  
OGLE-GD-RRLYR-04936  17.541 19.731  0.35275657 0.00000308  7000.02609  0.293  0.265 4.946  0.000   -    0.47403479 0.00001051  7000.31038  0.192  0.000   -    0.000   -  
OGLE-GD-RRLYR-05036  17.664    -    0.40783847 0.00000251  7000.25487  0.258  0.245 4.844  0.000   -    0.54656890 0.00000880  7000.02163  0.111  0.000   -    0.000   -  
OGLE-GD-RRLYR-05061  17.255    -    0.41819149 0.00000208  7000.10529  0.166  0.294 4.928  0.000   -    0.56049181 0.00000886  7000.55111  0.079  0.000   -    0.000   -  
OGLE-GD-RRLYR-05066  17.290 18.265  0.33896827 0.00000286  7000.24582  0.280  0.193 4.891  0.090   -    0.45687097 0.00000584  7000.32858  0.272  0.230 4.092  0.000   -  
OGLE-GD-RRLYR-05076  16.558 17.617  0.36030331 0.00000226  7000.25701  0.224  0.157 5.762  0.076 2.846  0.48429795 0.00000533  7000.24408  0.178  0.105 4.144  0.000   -  
